Meta Mode,yakindumm
Number of Edge types,5
Number Of Nodes,29
OutDegreeValue,0,1,2,3,5,6,8
OutDegreeCount,9,7,9,1,1,1,1
NAValue,1,3,4,5
NACount,12,9,7,1
MPCValue,0.00000,0.76531,0.80000,0.83333,0.93750,1.00000
MPCCount,12,1,1,7,7,1
